cellid_a,cellid_b,cd_3_4,cd_2_4,cd_2_3,cd_1_4,cd_1_3,cd_1_2
689,2157,0,0,0.450704225352113,0,0.703030303030303,0
690,690,0.691891891891892,0.691891891891892,1,0.691891891891892,1,1
691,691,1,0.824489795918367,0.824489795918367,0.824489795918367,0.824489795918367,1
692,692,1,1,1,1,1,1
693,693,1,1,1,1,1,1
694,694,1,0.848837209302326,0.848837209302326,0.848837209302326,0.848837209302326,1
695,2158,0,0,0.596638655462185,0,0,0
695,2159,0,0,0.33,0,0,0
695,2319,0,0.269430051813472,0,0,0,0
695,2320,0,0.467889908256881,0,0,0,0
696,696,0.738805970149254,0.738805970149254,1,0.738805970149254,1,1
697,697,0.704347826086957,0.704347826086957,1,0.704347826086957,1,1
698,698,1,0.847058823529412,0.847058823529412,0.847058823529412,0.847058823529412,1
699,699,1,0.676056338028169,0.676056338028169,0.676056338028169,0.676056338028169,1
700,700,0.817843866171004,1,0.817843866171004,1,0.817843866171004,1
701,701,1,1,1,0.612244897959184,0.612244897959184,0.612244897959184
702,702,0.745762711864407,1,0.745762711864407,1,0.745762711864407,1
703,703,1,0.557046979865772,0.557046979865772,1,1,0.557046979865772
704,704,0,0,0.878048780487805,0,0.878048780487805,1
704,2321,0.833333333333333,0.746666666666667,0,0.746666666666667,0,0
705,705,0,0,0,0,0,1
705,1472,0.181818181818182,0,0,0,0,0
706,706,0.797250859106529,0.797250859106529,1,0.797250859106529,1,1
707,707,0.805555555555556,0.805555555555556,1,0.805555555555556,1,1
708,708,1,1,1,1,1,1
709,709,0,0,1,0,0.996212121212121,0.996212121212121
709,2323,0.855949895615866,0.855949895615866,0,0.855345911949686,0,0
710,710,0.705454545454545,0.705454545454545,1,0.705454545454545,1,1
711,711,1,1,1,1,1,1
712,712,0.937062937062937,0.566801619433198,0.580645161290323,0.986111111111111,0.924137931034483,0.570281124497992
713,713,0,0,0,0,0,1
713,2161,0,0,0.816326530612245,0,0.816326530612245,0
713,2325,0,0.828451882845188,0,0.828451882845188,0,0
714,714,0,0,0,0,0,1
714,2324,0,0.8,0,0.8,0,0
714,2505,0,0,0.752293577981651,0,0.752293577981651,0
715,715,0,0,0.710526315789474,0,0.822222222222222,0.641025641025641
715,2326,0.80952380952381,0.722222222222222,0,0.767441860465116,0,0
716,716,0,0,0.94047619047619,0,0.94047619047619,1
716,2329,0.745098039215686,0.711656441717791,0,0.711656441717791,0,0
716,2330,0.262295081967213,0.363636363636364,0,0.363636363636364,0,0
716,2541,0,0,0.153846153846154,0,0.153846153846154,0
717,717,0,0,0.849315068493151,0,0.903225806451613,0.888888888888889
717,2203,0.805755395683453,0.80672268907563,0,0.859375,0,0
718,718,1,0.722513089005236,0.722513089005236,0.722513089005236,0.722513089005236,1
719,719,0,0,0.753138075313807,0,0,0
719,2332,0,0.414141414141414,0,0,0,0
719,2333,0.892156862745098,0.803088803088803,0,0,0,0
719,2524,0,0,0.481481481481481,0,0,0
720,720,0.630630630630631,1,0.630630630630631,1,0.630630630630631,1
721,721,0.732394366197183,0.732394366197183,1,0.732394366197183,1,1
722,722,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
723,723,0.781818181818182,1,0.781818181818182,1,0.781818181818182,1
724,724,0,0,0,0,0,1
724,2162,0,0,0.518918918918919,0,0.518918918918919,0
724,2163,0,0,0.427745664739884,0,0.427745664739884,0
724,2334,0,0.37125748502994,0,0.37125748502994,0,0
724,2335,0,0.36144578313253,0,0.36144578313253,0,0
725,725,1,1,1,1,1,1
726,726,0.797687861271676,0.797687861271676,1,0.797687861271676,1,1
727,727,1,0.67032967032967,0.67032967032967,0.67032967032967,0.67032967032967,1
728,728,0.879518072289157,1,0.879518072289157,1,0.879518072289157,1
729,729,1,1,1,1,1,1
730,730,1,0.756756756756757,0.756756756756757,0.756756756756757,0.756756756756757,1
731,731,0.714893617021277,1,0.714893617021277,1,0.714893617021277,1
732,732,0.894736842105263,0.894736842105263,1,0.894736842105263,1,1
733,733,1,1,1,1,1,1
734,734,1,1,1,1,1,1
735,735,1,1,1,1,1,1
736,736,1,0.773480662983425,0.773480662983425,0.773480662983425,0.773480662983425,1
737,737,0,0,0.772277227722772,0,0.772277227722772,1
737,2336,0.716510903426791,0.577981651376147,0,0.577981651376147,0,0
737,2337,0.436241610738255,0.493946731234867,0,0.493946731234867,0,0
738,738,0,0,0,0,0,1
738,2164,0,0,0.289473684210526,0,0.289473684210526,0
738,2165,0,0,0.77602523659306,0,0.77602523659306,0
738,2338,0,0.257777777777778,0,0.257777777777778,0,0
738,2339,0,0.786377708978328,0,0.786377708978328,0,0
739,739,1,1,1,1,1,1
740,740,0.962962962962963,1,0.962962962962963,1,0.962962962962963,1
741,2166,0,0,0.644128113879004,0,0,0
741,2167,0,0,0.445833333333333,0,0,0
741,2340,0,0.423480083857442,0,0,0,0
741,2341,0,0.716006884681583,0,0,0,0
742,742,0,0.878787878787879,0,0.878787878787879,0,1
742,2168,0,0,0.342592592592593,0,0.342592592592593,0
742,2169,0,0,0.751724137931034,0,0.751724137931034,0
743,743,1,1,1,1,1,1
744,744,1,1,1,1,1,1
745,745,0.745283018867924,1,0.745283018867924,1,0.745283018867924,1
746,746,0.819085487077535,0.819085487077535,1,0.819085487077535,1,1
747,747,0.912087912087912,1,0.912087912087912,1,0.912087912087912,1
748,2170,0,0,0.642276422764228,0,0,0
748,2171,0,0,0.404145077720207,0,0,0
748,2342,0,0.62780269058296,0,0,0,0
748,2343,0,0.311111111111111,0,0,0,0
749,749,1,1,1,1,1,1
750,2172,0,0,0.647651006711409,0,0,0
750,2173,0,0,0.581105169340463,0,0,0
750,2344,0,0.512915129151292,0,0,0,0
750,2345,0,0.703049759229534,0,0,0,0
751,751,0,0,0.905149051490515,0,0.754385964912281,0.753993610223642
751,2346,0.847262247838617,0.89937106918239,0,0.701030927835051,0,0
752,752,1,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,1
753,753,0.87962962962963,1,0.87962962962963,1,0.87962962962963,1
754,754,0.908571428571429,0.908571428571429,1,0.908571428571429,1,1
755,2347,0,0.588014981273408,0,0,0,0
755,2348,0,0.503968253968254,0,0,0,0
755,2580,0,0,0.566604127579737,0,0,0
755,2581,0,0,0.621572212065813,0,0,0
756,756,0.949416342412451,1,0.949416342412451,1,0.949416342412451,1
757,757,1,1,1,1,1,1
758,758,1,1,1,1,1,1
759,2174,0,0,0.64,0,0,0
759,2175,0,0,0.432432432432432,0,0,0
759,2349,0,0.58695652173913,0,0,0,0
759,2350,0,0.365591397849462,0,0,0,0
760,760,1,1,1,1,1,1
761,761,1,1,1,1,1,1
762,762,0,0.820058997050148,0,0.820058997050148,0,1
762,2176,0,0,0.608996539792388,0,0.608996539792388,0
762,2177,0,0,0.326359832635983,0,0.326359832635983,0
763,763,1,1,1,0.995245641838352,0.995245641838352,0.995245641838352
764,2178,0,0,0.881266490765171,0,0,0
764,2191,0,0.952853598014888,0,0,0,0
765,765,0.65,1,0.65,1,0.65,1
766,766,0.827195467422096,0.827195467422096,1,0.827195467422096,1,1
767,767,0.708994708994709,0.708994708994709,1,0.708994708994709,1,1
768,768,0,0,0,0,0,1
768,2180,0,0,0.245614035087719,0,0.245614035087719,0
768,2181,0,0,0.242152466367713,0,0.242152466367713,0
768,2182,0,0,0.584837545126354,0,0.584837545126354,0
768,2183,0,0,0.273127753303965,0,0.273127753303965,0
768,2351,0,0.345991561181435,0,0.345991561181435,0,0
768,2352,0,0.602836879432624,0,0.602836879432624,0,0
769,769,0.883620689655172,0.883620689655172,1,0.883620689655172,1,1
770,2185,0,0,0.920454545454545,0,0,0
770,2353,0,0.919925512104283,0,0,0,0
771,2187,0,0,0.915032679738562,0,0,0
771,2356,0,0.61455525606469,0,0,0,0
771,2357,0,0.560693641618497,0,0,0,0
772,2359,0,0.285714285714286,0,0,0,0
772,2360,0,0.471600688468158,0,0,0,0
772,2361,0,0.489795918367347,0,0,0,0
772,2582,0,0,0.269005847953216,0,0,0
772,2583,0,0,0.549019607843137,0,0,0
772,2584,0,0,0.421985815602837,0,0,0
773,773,1,1,1,1,1,1
774,774,0.842105263157895,1,0.842105263157895,1,0.842105263157895,1
775,775,1,0.827868852459016,0.827868852459016,0.827868852459016,0.827868852459016,1
776,776,0.884615384615385,0.884615384615385,1,0.884615384615385,1,1
777,777,0,0,0.836781609195402,0,0.873469387755102,0.773006134969325
777,2363,0.904645476772616,0.867647058823529,0,0.825053995680346,0,0
778,778,0.996845425867508,0.878453038674033,0.875346260387812,0.878453038674033,0.875346260387812,1
779,779,0,0,0.590909090909091,0,1,0.590909090909091
779,2366,0.441814595660749,0.782608695652174,0,0.441814595660749,0,0
779,2367,0.620338983050847,0.219895287958115,0,0.620338983050847,0,0
780,780,1,0.892988929889299,0.892988929889299,0.892988929889299,0.892988929889299,1
781,781,0.797687861271676,1,0.797687861271676,1,0.797687861271676,1
782,782,1,1,1,1,1,1
783,783,0.898360655737705,0.898360655737705,1,0.898360655737705,1,1
784,784,1,1,1,1,1,1
785,785,1,0.825870646766169,0.825870646766169,0.825870646766169,0.825870646766169,1
786,786,0.81025641025641,1,0.81025641025641,1,0.81025641025641,1
787,787,0.870689655172414,1,0.870689655172414,1,0.870689655172414,1
788,788,1,1,1,1,1,1
789,789,1,0.95049504950495,0.95049504950495,0.95049504950495,0.95049504950495,1
790,790,1,1,1,1,1,1
791,2188,0,0,0.598930481283422,0,0,0
791,2189,0,0,0.528089887640449,0,0,0
791,2327,0,0.491228070175439,0,0,0,0
791,2328,0,0.558659217877095,0,0,0,0
792,792,0,0,0.728971962616822,0,0.728971962616822,1
792,2368,0.864864864864865,0.6875,0,0.6875,0,0
793,793,1,0.83125,0.83125,0.83125,0.83125,1
794,794,0.898876404494382,0.898876404494382,1,0.898876404494382,1,1
795,795,1,1,1,1,1,1
796,796,1,1,1,1,1,1
797,797,0.88961038961039,0.88961038961039,1,1,0.88961038961039,0.88961038961039
798,798,0,1,0,1,0,1
798,2585,0,0,0.378378378378378,0,0.378378378378378,0
798,2586,0,0,0.447565543071161,0,0.447565543071161,0
798,2587,0,0,0.524324324324324,0,0.524324324324324,0
799,799,1,1,1,1,1,1
800,800,1,1,1,1,1,1
801,801,1,1,1,1,1,1
802,2190,0,0,0.708955223880597,0,0,0
802,2191,0,0,0.262626262626263,0,0,0
802,2370,0,0.217054263565891,0,0,0,0
802,2371,0,0.777385159010601,0,0,0,0
803,803,0.802325581395349,0.802325581395349,1,0.802325581395349,1,1
804,804,0,0,0.818532818532819,0,0.818532818532819,1
804,2372,0.788819875776398,0.6996699669967,0,0.6996699669967,0,0
805,805,0,0,0,0,0,1
805,2192,0,0,0.870151770657673,0,0.870151770657673,0
805,2193,0,0,0.15819209039548,0,0.15819209039548,0
805,2374,0,0.836805555555556,0,0.836805555555556,0,0
805,2375,0,0.163841807909605,0,0.163841807909605,0,0
806,806,0.990476190476191,1,0.990476190476191,1,0.990476190476191,1
807,807,0,0,1,0,1,1
807,2372,0.158620689655172,0.158620689655172,0,0.158620689655172,0,0
807,2373,0.835978835978836,0.835978835978836,0,0.835978835978836,0,0
808,808,0,1,0,0.737588652482269,0,0.737588652482269
808,2194,0,0,0.46985446985447,0,0.307065217391304,0
808,2195,0,0,0.674911660777385,0,0.48721071863581,0
809,809,0,0,0.734959349593496,0,0.894396551724138,0.746411483253589
809,1761,0,0,0.322927879440258,0,0,0
809,2376,0.880098887515451,0.629074889867841,0,0.847539015606242,0,0
809,2377,0,0.316017316017316,0,0,0,0
810,810,0.795744680851064,0.795744680851064,1,0.795744680851064,1,1
811,811,1,1,1,1,1,1
812,812,0.670886075949367,1,0.670886075949367,1,0.670886075949367,1
813,813,0,0,0,0,0,0.769230769230769
813,2196,0,0,0.32520325203252,0,0,0
813,2197,0,0,0.748466257668712,0,0.888888888888889,0
813,2378,0,0.315789473684211,0,0,0,0
813,2379,0,0.647058823529412,0,0.740740740740741,0,0
814,814,0,0,0.8359375,0,0.8359375,1
814,2381,0.754716981132076,0.764705882352941,0,0.764705882352941,0,0
815,815,1,0.812903225806452,0.812903225806452,1,1,0.812903225806452
816,816,1,0.853932584269663,0.853932584269663,0.853932584269663,0.853932584269663,1
817,817,1,1,1,1,1,1
818,818,0.865979381443299,0,0,1,0.865979381443299,0
818,819,0,0,0,0,0,0.617924528301887
819,818,0,0.617924528301887,0.604651162790698,0,0,0
819,819,1,0.541353383458647,0.541353383458647,1,1,0.541353383458647
820,820,0,0,0,0,0,1
820,2198,0,0,0.45625,0,0.45625,0
820,2199,0,0,0.663978494623656,0,0.663978494623656,0
820,2382,0,0.421725239616613,0,0.421725239616613,0,0
820,2383,0,0.598581560283688,0,0.598581560283688,0,0
821,821,0.832369942196532,0.832369942196532,1,0.832369942196532,1,1
822,822,0,1,0,1,0,1
822,2201,0,0,0.8,0,0.8,0
823,823,0.707482993197279,0.559241706161137,0.733333333333333,0.751677852348993,0.898876404494382,0.727272727272727
824,824,0,1,0,1,0,1
824,2200,0,0,0.8,0,0.8,0
825,825,1,1,1,1,1,1
826,826,1,1,1,1,1,1
827,827,0,0,0.853403141361257,0,0.853403141361257,1
827,2153,0.890365448504983,0.76750700280112,0,0.76750700280112,0,0
828,828,1,0.708791208791209,0.708791208791209,1,1,0.708791208791209
829,829,1,0.699646643109541,0.699646643109541,1,1,0.699646643109541
830,830,1,0.835748792270531,0.835748792270531,0.835748792270531,0.835748792270531,1
831,831,0.87292817679558,1,0.87292817679558,1,0.87292817679558,1
832,832,0.850202429149798,0.715654952076677,0.803571428571429,0.717948717948718,0.805970149253731,0.997506234413965
833,833,0.911330049261084,0.911330049261084,1,0.911330049261084,1,1
834,834,0,0,1,0,1,1
834,2384,0.555555555555556,0.555555555555556,0,0.555555555555556,0,0
834,2385,0.582677165354331,0.582677165354331,0,0.582677165354331,0,0
835,835,1,0,0,1,1,0
835,837,0,0,0,0,0,0.38655462184874
836,836,1,1,1,1,1,1
837,835,0,0.38655462184874,0.38655462184874,0,0,0
837,837,1,0.559701492537313,0.559701492537313,1,1,0.559701492537313
838,838,1,1,1,1,1,1
839,839,1,1,1,1,1,1
840,840,1,1,1,1,1,1
841,841,1,1,1,1,1,1
842,842,0,0,0.845833333333333,0,0.869747899159664,0.813559322033898
842,2386,0.791578947368421,0.679405520169851,0,0.775160599571734,0,0
843,843,0.896774193548387,0.896774193548387,1,0.896774193548387,1,1
844,844,0,0,0,0,0,1
844,2388,0,0.720987654320988,0,0.720987654320988,0,0
844,2389,0,0.213793103448276,0,0.213793103448276,0,0
844,2588,0,0,0.288524590163934,0,0.288524590163934,0
844,2589,0,0,0.766666666666667,0,0.766666666666667,0
845,845,1,1,1,1,1,1
846,846,1,1,1,1,1,1
847,847,1,0.801223241590214,0.801223241590214,0.801223241590214,0.801223241590214,1
848,848,0.920353982300885,1,0.920353982300885,1,0.920353982300885,1
849,849,0,0,0,0,0,1
849,2199,0,0.434782608695652,0,0.434782608695652,0,0
849,2200,0,0.450867052023121,0,0.450867052023121,0,0
849,2201,0,0.161290322580645,0,0.161290322580645,0,0
849,2202,0,0,0.472727272727273,0,0.472727272727273,0
849,2203,0,0,0.482758620689655,0,0.482758620689655,0
850,850,0.893890675241158,0.893890675241158,1,0.893890675241158,1,1
851,2204,0,0,0.519031141868512,0,0,0
851,2205,0,0,0.384905660377359,0,0,0
851,2390,0,0.492957746478873,0,0,0,0
851,2391,0,0.260162601626016,0,0,0,0
852,852,0.959488272921109,0.959488272921109,1,0.959488272921109,1,1
853,853,1,1,1,0.986013986013986,0.986013986013986,0.986013986013986
854,854,0.915057915057915,1,0.915057915057915,1,0.915057915057915,1
855,855,0,0,0.713178294573643,0,0.713178294573643,1
855,2392,0.727272727272727,0.608695652173913,0,0.608695652173913,0,0
856,856,1,0.81021897810219,0.81021897810219,1,1,0.81021897810219
857,2393,0.673913043478261,0,0,0,0,0
857,2394,0.431818181818182,0,0,0,0,0
858,858,0.895377128953771,0.82995951417004,0.824242424242424,0.82995951417004,0.824242424242424,1
859,859,0,0,1,0,1,1
859,2386,0.203883495145631,0.203883495145631,0,0.203883495145631,0,0
859,2387,0.781144781144781,0.781144781144781,0,0.781144781144781,0,0
860,860,1,0.723684210526316,0.723684210526316,0.723684210526316,0.723684210526316,1
861,2208,0,0,0.640483383685801,0,0,0
861,2209,0,0,0.43205574912892,0,0,0
861,2397,0,0.484848484848485,0,0,0,0
861,2398,0,0.339483394833948,0,0,0,0
862,862,0,1,0,1,0,1
862,2590,0,0,0.345911949685535,0,0.345911949685535,0
862,2591,0,0,0.737349397590361,0,0.737349397590361,0
863,863,0.950226244343891,1,0.950226244343891,0.740484429065744,0.77027027027027,0.740484429065744
864,864,0.871224165341812,0.871224165341812,1,0.871224165341812,1,1
865,865,1,0.943349753694581,0.943349753694581,0.943349753694581,0.943349753694581,1
866,857,0,0,0.509572901325479,0,0.509572901325479,0
866,866,0,0,0.540389972144847,0,0.540389972144847,1
866,2393,0,0.338259441707718,0,0.338259441707718,0,0
866,2394,0,0.304857621440536,0,0.304857621440536,0,0
866,2395,0.581939799331104,0.293423271500843,0,0.293423271500843,0,0
866,2396,0.423357664233577,0.21830985915493,0,0.21830985915493,0,0
867,867,0,0,0.88695652173913,0,0.874015748031496,0.88695652173913
867,2197,0,0,0,0.10377358490566,0,0
867,2198,0.860986547085202,0.934673366834171,0,0.860986547085202,0,0
868,868,0.84,0.84,1,0.84,1,1
869,869,0.900958466453674,1,0.900958466453674,1,0.900958466453674,1
870,870,0.917525773195876,1,0.917525773195876,1,0.917525773195876,1
871,871,0.651162790697674,1,0.651162790697674,1,0.651162790697674,1
872,872,0,0,0.961711711711712,0,0,0
872,2399,0.934371523915462,0.93422519509476,0,0,0,0
873,873,0,0,0.919075144508671,0,0,0
873,2400,0.816993464052288,0.863013698630137,0,0,0,0
874,874,0.857142857142857,0.857142857142857,1,0.857142857142857,1,1
875,875,1,1,1,1,1,1
876,876,0.901234567901235,0.786802030456853,0.823529411764706,0.788804071246819,0.825552825552825,0.9979035639413
877,877,1,1,1,1,1,1
878,878,0.876712328767123,1,0.876712328767123,1,0.876712328767123,1
879,879,1,0.846286701208981,0.846286701208981,0.846286701208981,0.846286701208981,1
880,2210,0,0,0.448979591836735,0,0,0
880,2211,0,0,0.653846153846154,0,0,0
880,2401,0,0.455813953488372,0,0,0,0
880,2402,0,0.65,0,0,0,0
881,881,0.947115384615385,0.947115384615385,1,0.947115384615385,1,1
882,2212,0,0,0.671428571428571,0,0,0
882,2213,0,0,0.401146131805158,0,0,0
882,2403,0,0.358823529411765,0,0,0,0
882,2404,0,0.550649350649351,0,0,0,0
883,883,1,0.975069252077562,0.975069252077562,0.975069252077562,0.975069252077562,1
884,884,0,0,0.736318407960199,0,0.736318407960199,1
884,2406,0.649006622516556,0.608108108108108,0,0.608108108108108,0,0
884,2407,0,0.340740740740741,0,0.340740740740741,0,0
885,885,0.817777777777778,1,0.817777777777778,1,0.817777777777778,1
886,886,0,0,0.89873417721519,0,0.89873417721519,1
886,2405,0.754716981132076,0.764940239043825,0,0.764940239043825,0,0
887,887,0.790540540540541,0.790540540540541,1,0.790540540540541,1,1
888,888,1,0.845070422535211,0.845070422535211,0.845070422535211,0.845070422535211,1
889,889,1,1,1,1,1,1
890,890,1,1,1,1,1,1
891,891,0.856164383561644,1,0.856164383561644,1,0.856164383561644,1
892,892,1,1,1,1,1,1
893,893,0.829581993569132,0.734042553191489,0.841849148418491,0.734042553191489,0.841849148418491,1
894,894,0.849593495934959,0.665667166416792,0.755244755244755,0,0,0
895,895,0.939597315436242,0.939597315436242,1,0.939597315436242,1,1
896,896,1,1,1,1,1,1
897,897,0.992443324937028,1,0.992443324937028,1,0.992443324937028,1
898,2155,0,0.875,0,0,0,0
898,2215,0,0,0.902298850574713,0,0,0
899,899,0.893827160493827,1,0.893827160493827,1,0.893827160493827,1
900,900,0,0,0.815047021943574,0,0.815047021943574,1
900,2408,0.333333333333333,0.241860465116279,0,0.241860465116279,0,0
900,2409,0.35,0.273972602739726,0,0.273972602739726,0,0
900,2410,0.343949044585987,0.25,0,0.25,0,0
901,901,0,0,0,0,0,0.799352750809062
901,2216,0,0,0.895338610378188,0,0.842105263157895,0
901,2411,0,0.864912280701754,0,0.862306368330465,0,0
901,2412,0,0.112947658402204,0,0,0,0
902,902,0.716577540106952,1,0.716577540106952,0.767741935483871,0.521400778210117,0.767741935483871
903,903,1,1,1,1,1,1
904,904,1,0.834437086092715,0.834437086092715,0.834437086092715,0.834437086092715,1
905,905,0.933333333333333,1,0.933333333333333,1,0.933333333333333,1
906,906,1,1,1,1,1,1
907,907,1,0.848214285714286,0.848214285714286,0.848214285714286,0.848214285714286,1
908,2413,0,0.801724137931034,0,0,0,0
908,2593,0,0,0.901515151515151,0,0,0
909,909,0.886363636363636,0.886363636363636,1,0.886363636363636,1,1
910,2218,0,0,0.659176029962547,0,0,0
910,2219,0,0,0.474576271186441,0,0,0
910,2415,0,0.671698113207547,0,0,0,0
910,2416,0,0.403587443946188,0,0,0,0
911,911,0,0,0,0,0,1
911,2417,0,0.730434782608696,0,0.730434782608696,0,0
911,2418,0,0.382271468144044,0,0.382271468144044,0,0
911,2594,0,0,0.570731707317073,0,0.570731707317073,0
911,2595,0,0,0.54,0,0.54,0
912,2220,0,0,0.274157303370787,0,0,0
912,2221,0,0,0.54820415879017,0,0,0
912,2419,0,0.274157303370787,0,0,0,0
912,2420,0,0.545454545454545,0,0,0,0
912,2546,0,0,0.100208768267223,0,0,0
912,2811,0,0.153172866520788,0,0,0,0
913,913,1,0.772321428571429,0.772321428571429,0.772321428571429,0.772321428571429,1
914,914,0.970414201183432,0.994285714285714,0.964705882352941,0.994285714285714,0.964705882352941,1
915,915,0.828125,0.689189189189189,0.794520547945205,0.689189189189189,0.794520547945205,1
917,917,0.854609929078014,1,0.854609929078014,1,0.854609929078014,1
918,918,0,0,0.85589519650655,0,0.921465968586387,0.794642857142857
918,2421,0.797546012269939,0.663265306122449,0,0.810126582278481,0,0
918,2422,0,0.149068322981366,0,0,0,0
919,919,1,1,1,1,1,1
920,920,1,1,1,1,1,1
921,921,0.815686274509804,0.771929824561403,0.738738738738739,0.771929824561403,0.738738738738739,1
922,922,0.782178217821782,1,0.782178217821782,1,0.782178217821782,1
923,923,0.921529175050302,1,0.921529175050302,1,0.921529175050302,1
924,924,1,1,1,1,1,1
925,925,0,0,0.686046511627907,0,0.686046511627907,1
925,2423,0.734375,0.721518987341772,0,0.721518987341772,0,0
926,926,1,0.790697674418605,0.790697674418605,0.790697674418605,0.790697674418605,1
927,2222,0,0,0.681222707423581,0,0,0
927,2223,0,0,0.454106280193237,0,0,0
927,2424,0,0.368421052631579,0,0,0,0
927,2425,0,0.669565217391304,0,0,0,0
928,928,0,0,1,0,1,1
928,2426,0.697986577181208,0.697986577181208,0,0.697986577181208,0,0
929,929,0,0,0,0,0,0.819734345351044
929,2224,0,0,0.768595041322314,0,0.861826697892272,0
929,2225,0,0,0.409574468085106,0,0.144200626959248,0
929,2428,0,0.808163265306122,0,0.863741339491917,0,0
929,2429,0,0.218579234972678,0,0,0,0
930,930,0,0,0.717557251908397,0,1,0.717557251908397
930,2430,0.365482233502538,0.423357664233577,0,0.365482233502538,0,0
930,2431,0.495327102803738,0.636363636363636,0,0.495327102803738,0,0
931,931,0.926829268292683,0.977443609022556,0.903225806451613,0.977443609022556,0.903225806451613,1
931,2229,0,0,0.123595505617978,0,0.123595505617978,0
932,932,0.823529411764706,1,0.823529411764706,1,0.823529411764706,1
933,933,0,0,0,0,0,1
933,2217,0,0,0.754285714285714,0,0.754285714285714,0
933,2412,0,0.708133971291866,0,0.708133971291866,0,0
934,934,0,0,0.762452107279693,0,0.762452107279693,1
934,2432,0.574468085106383,0.408866995073892,0,0.408866995073892,0,0
934,2433,0.496296296296296,0.360406091370558,0,0.360406091370558,0,0
935,935,0.955,1,0.955,1,0.955,1
936,936,0.752380952380952,1,0.752380952380952,1,0.752380952380952,1
937,937,1,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
938,938,1,1,1,0.976744186046512,0.976744186046512,0.976744186046512
939,939,0,1,0,1,0,1
939,2226,0,0,0.728323699421965,0,0.728323699421965,0
939,2227,0,0,0.266666666666667,0,0.266666666666667,0
940,940,0,0,0,0,0,0.654205607476635
940,2434,0,0.450549450549451,0,0.724137931034483,0,0
940,2435,0,0.213836477987421,0,0,0,0
940,2596,0,0,0.408839779005525,0,0,0
940,2597,0,0,0.737777777777778,0,0.805031446540881,0
941,941,0,0,1,0,1,1
941,2427,0.764705882352941,0.764705882352941,0,0.764705882352941,0,0
943,943,0,0,0,0,0,1
943,2228,0,0,0.747019867549669,0,0.747019867549669,0
943,2229,0,0,0.335060449050086,0,0.335060449050086,0
943,2436,0,0.364583333333333,0,0.364583333333333,0,0
943,2437,0,0.687237026647966,0,0.687237026647966,0,0
944,944,0.802431610942249,0.802431610942249,1,0.802431610942249,1,1
945,2230,0,0,0.481586402266289,0,0,0
945,2231,0,0,0.511111111111111,0,0,0
945,2438,0,0.330218068535826,0,0,0,0
945,2439,0,0.36085626911315,0,0,0,0
946,946,0.935437589670014,0.892998678996037,0.919896640826873,1,0.935437589670014,0.892998678996037
947,947,0,0,0.791208791208791,0,0.877777777777778,0.709302325581395
947,2441,0.882352941176471,0.716049382716049,0,0.875,0,0
948,948,0,0,0.824615384615385,0,0.824615384615385,1
948,2440,0.732394366197183,0.582089552238806,0,0.582089552238806,0,0
949,949,1,1,1,1,1,1
950,950,0.859504132231405,0.99601593625498,0.8559670781893,0.97119341563786,0.851063829787234,0.967213114754098
951,951,0.872901678657074,0.993039443155452,0.879227053140097,1,0.872901678657074,0.993039443155452
952,952,1,1,1,1,1,1
953,953,1,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,1
954,954,0.848314606741573,0.828828828828829,0.768518518518518,0.828828828828829,0.768518518518518,1
955,955,1,1,1,1,1,1
956,956,1,0.719626168224299,0.719626168224299,1,1,0.719626168224299
957,957,1,1,1,1,1,1
958,958,0.871794871794872,1,0.871794871794872,1,0.871794871794872,1
959,959,0.885017421602787,1,0.885017421602787,1,0.885017421602787,1
960,960,0,0,0.826086956521739,0,0.923076923076923,0.847953216374269
960,2819,0.848275862068966,0.85625,0,0.819354838709677,0,0
961,961,0,0,0,0,1,0
961,2089,0,0,0,0,0,0.830122591943958
961,2820,0.879598662207358,0,0,0.879598662207358,0,0
962,962,1,1,1,1,1,1
963,963,0,0,0,0,0,1
963,2444,0,0.434343434343434,0,0.434343434343434,0,0
963,2445,0,0.584474885844749,0,0.584474885844749,0,0
963,2599,0,0,0.472906403940887,0,0.472906403940887,0
963,2600,0,0,0.655601659751037,0,0.655601659751037,0
964,964,0,0,0,0,0,1
964,2232,0,0,0.483516483516484,0,0.483516483516484,0
964,2233,0,0,0.470588235294118,0,0.470588235294118,0
964,2446,0,0.488372093023256,0,0.488372093023256,0,0
964,2447,0,0.493827160493827,0,0.493827160493827,0,0
965,965,1,0.722753346080306,0.722753346080306,0.722753346080306,0.722753346080306,1
966,966,0,1,0,0,0,0
966,2234,0,0,0.664596273291925,0,0,0
966,2235,0,0,0.448160535117057,0,0,0
967,967,1,1,1,0.697872340425532,0.697872340425532,0.697872340425532
968,968,1,1,1,1,1,1
969,969,1,0.903490759753593,0.903490759753593,0.903490759753593,0.903490759753593,1
971,971,1,0.997134670487106,0.997134670487106,0.997134670487106,0.997134670487106,1
972,972,0,0,0,0,0,0.691156462585034
972,2090,0,0,0,0,0,0.350936967632027
972,2448,0,0,0,0.135658914728682,0,0
972,2449,0,0.919831223628692,0,0.624821683309558,0,0
972,2450,0,0,0,0.376012965964344,0,0
972,2601,0,0,0,0,0.13926499032882,0
