cellid_a,cellid_b,cd_3_4,cd_2_4,cd_2_3,cd_1_4,cd_1_3,cd_1_2
77,77,1,0.761538461538461,0.761538461538461,0,0,0
78,78,0.794117647058823,0.869955156950673,0.917748917748918,0.871559633027523,0.938053097345133,0.979591836734694
78,4786,0,0,0.135714285714286,0,0.101818181818182,0
79,79,1,1,1,1,1,1
80,80,1,0.726591760299625,0.726591760299625,1,1,0.726591760299625
81,81,0.919191919191919,1,0.919191919191919,1,0.919191919191919,1
82,82,1,1,1,1,1,1
83,83,1,1,1,1,1,1
84,84,0.78,0.997260273972603,0.782608695652174,0.991869918699187,0.772277227722772,0.989130434782609
85,85,0.859259259259259,1,0.859259259259259,1,0.859259259259259,1
86,86,1,1,1,1,1,1
87,87,0.823045267489712,0.789473684210526,0.902564102564103,0.789473684210526,0.902564102564103,1
88,88,0.860606060606061,1,0.860606060606061,1,0.860606060606061,1
89,89,0.843537414965986,1,0.843537414965986,1,0.843537414965986,1
90,90,0.728971962616822,1,0.728971962616822,1,0.728971962616822,1
91,91,0.840816326530612,0.885993485342019,0.76865671641791,0.885993485342019,0.76865671641791,1
92,92,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1
93,93,1,1,1,1,1,1
94,94,0.88695652173913,1,0.88695652173913,0.899563318777293,0.821256038647343,0.899563318777293
95,95,0.853333333333333,1,0.853333333333333,0.892857142857143,0.915422885572139,0.892857142857143
96,96,0,0,1,0,0,0
96,4895,0.536585365853659,0.536585365853659,0,0,0,0
96,4896,0.454935622317597,0.454935622317597,0,0,0,0
97,97,0.802867383512545,1,0.802867383512545,1,0.802867383512545,1
97,100,0,0,0.11522633744856,0,0.11522633744856,0
98,98,0.926829268292683,1,0.926829268292683,1,0.926829268292683,1
99,99,0.880952380952381,1,0.880952380952381,1,0.880952380952381,1
100,97,0.11522633744856,0,0,0,0,0
100,100,0.736111111111111,1,0.736111111111111,1,0.736111111111111,1
101,101,0.850467289719626,0.953488372093023,0.805309734513274,0.953488372093023,0.805309734513274,1
101,2743,0,0.108597285067873,0.108597285067873,0.108597285067873,0.108597285067873,0
102,102,0,0,0.867549668874172,0,0.867549668874172,1
102,4897,0.4,0.34,0,0.34,0,0
102,4898,0.479166666666667,0.468468468468468,0,0.468468468468468,0,0
102,4899,0.422680412371134,0.473214285714286,0,0.473214285714286,0,0
103,103,0.805555555555556,1,0.805555555555556,1,0.805555555555556,1
104,104,1,1,1,1,1,1
105,105,0.996138996138996,0.992307692307692,0.996168582375479,0.996138996138996,1,0.996168582375479
106,106,1,1,1,1,1,1
107,107,0.899521531100478,1,0.899521531100478,1,0.899521531100478,1
108,108,0.865800865800866,1,0.865800865800866,1,0.865800865800866,1
109,109,0.817275747508306,1,0.817275747508306,1,0.817275747508306,1
110,110,0.877049180327869,1,0.877049180327869,1,0.877049180327869,1
111,111,0,0,0,0.798029556650246,0,0
111,2838,0,0,0,0,0,0.684931506849315
111,5002,0,0,0,0,0.928909952606635,0
112,112,0.906148867313916,1,0.906148867313916,1,0.906148867313916,1
113,113,0.878172588832487,1,0.878172588832487,1,0.878172588832487,1
114,114,0.912820512820513,1,0.912820512820513,1,0.912820512820513,1
115,5426,0,0.782608695652174,0,0,0,0
115,5494,0,0,0.857142857142857,0,0,0
116,116,0.89344262295082,0.99625468164794,0.889795918367347,0.99625468164794,0.889795918367347,1
117,117,0.887096774193548,0.978165938864629,0.905349794238683,1,0.887096774193548,0.978165938864629
118,118,1,1,1,0,0,0
119,119,0,0,0.857142857142857,0,0,0
119,4900,0.305785123966942,0.305343511450382,0,0,0,0
119,4901,0.148148148148148,0,0,0,0,0
119,4902,0.779069767441861,0.791208791208791,0,0,0,0
120,120,0.824902723735409,0.782258064516129,0.916256157635468,0.993421052631579,0.818532818532819,0.776
121,121,0.983606557377049,0.983739837398374,0.991935483870968,0.983739837398374,0.991935483870968,1
122,122,1,0.751091703056769,0.751091703056769,0.751091703056769,0.751091703056769,1
123,123,0.922535211267606,1,0.922535211267606,1,0.922535211267606,1
124,124,1,1,1,1,1,1
125,125,1,0.853754940711462,0.853754940711462,0.853754940711462,0.853754940711462,1
126,126,1,1,1,1,1,1
127,127,0.970149253731343,1,0.970149253731343,1,0.970149253731343,1
128,128,0.900763358778626,1,0.900763358778626,1,0.900763358778626,1
129,129,0,0,0.223300970873786,0,0,0
129,4903,0.763819095477387,0,0,0,0,0
129,4904,0.324607329842932,0.816568047337278,0,0,0,0
130,130,1,1,1,1,1,1
131,131,0.863247863247863,0.96028880866426,0.824489795918367,0.96028880866426,0.824489795918367,1
131,5444,0,0,0.188118811881188,0,0.188118811881188,0
131,6311,0,0.125714285714286,0,0.125714285714286,0,0
132,132,1,1,1,1,1,1
133,133,1,1,1,1,1,1
134,134,0.650306748466258,0.757763975155279,0.861702127659574,1,0.650306748466258,0.757763975155279
134,135,0.135922330097087,0,0,0,0,0
135,134,0,0,0.135922330097087,0,0.135922330097087,0
135,135,0.835051546391753,1,0.835051546391753,1,0.835051546391753,1
136,136,0,0,0,0,0,1
136,5427,0,0.474137931034483,0,0.474137931034483,0,0
136,5496,0,0,0.506122448979592,0,0.506122448979592,0
136,5497,0,0,0.661596958174905,0,0.661596958174905,0
136,6113,0,0.714801444043321,0,0.714801444043321,0,0
137,137,1,1,1,1,1,1
138,138,1,1,1,1,1,1
139,139,1,1,1,1,1,1
140,140,0,0,0.879227053140097,0,0,0
140,4906,0.779487179487179,0.847619047619048,0,0,0,0
141,141,0,0,0.542056074766355,0,0,0
141,4908,0,0.178403755868545,0,0,0,0
141,4909,0,0.230769230769231,0,0,0,0
141,4910,0.710144927536232,0.633928571428571,0,0,0,0
141,5487,0,0,0.439655172413793,0,0,0
141,5488,0,0,0.288135593220339,0,0,0
142,142,1,1,1,1,1,1
143,143,0.775280898876405,1,0.775280898876405,1,0.775280898876405,1
143,1414,0,0,0.16382252559727,0,0.16382252559727,0
144,144,1,1,1,1,1,1
145,145,1,1,1,1,1,1
146,146,1,1,1,1,1,1
147,147,1,1,1,1,1,1
148,148,1,0.739644970414201,0.739644970414201,0.739644970414201,0.739644970414201,1
149,149,0.927536231884058,1,0.927536231884058,0.99009900990099,0.926829268292683,0.99009900990099
150,150,1,1,1,1,1,1
151,151,0.342105263157895,1,0.342105263157895,1,0.342105263157895,1
151,5407,0,0,0.639344262295082,0,0.639344262295082,0
152,152,0,0,0.954773869346734,0,0,0
152,4912,0.845070422535211,0.861111111111111,0,0,0,0
153,153,0,0,0,0,0,1
153,5428,0,0.696470588235294,0,0.696470588235294,0,0
153,5498,0,0,0.517906336088154,0,0.517906336088154,0
153,5499,0,0,0.545931758530184,0,0.545931758530184,0
153,6005,0,0.493150684931507,0,0.493150684931507,0,0
154,154,0.882352941176471,0.88961038961039,0.992700729927007,0,0,0
155,155,0.934782608695652,1,0.934782608695652,1,0.934782608695652,1
156,156,0.903225806451613,1,0.903225806451613,1,0.903225806451613,1
157,157,0,0,0.457777777777778,0,0,0
157,5433,0,0,0.384439359267735,0,0,0
157,5434,0,0,0.345971563981043,0,0,0
157,5435,0,0,0.2,0,0,0
157,6157,0,0.402745995423341,0,0,0,0
157,6158,0.596491228070175,0.720136518771331,0,0,0,0
158,158,0.654028436018957,1,0.654028436018957,0,0,0
158,5797,0,0,0.410810810810811,0,0,0
159,159,1,1,1,1,1,1
160,160,1,1,1,1,1,1
161,161,0.882882882882883,1,0.882882882882883,1,0.882882882882883,1
162,162,0.857142857142857,0.995850622406639,0.853556485355649,1,0.857142857142857,0.995850622406639
163,163,0.929889298892989,1,0.929889298892989,1,0.929889298892989,1
164,164,1,1,1,1,1,1
165,165,0,0,0.693181818181818,0,0,0
165,4914,0.696517412935323,0.882096069868996,0,0,0,0
165,5796,0,0,0.274678111587983,0,0,0
166,166,0.949685534591195,0.949685534591195,1,0.949685534591195,1,1
167,167,0.831541218637993,1,0.831541218637993,1,0.831541218637993,1
168,168,1,1,1,0,0,0
169,169,0.907142857142857,0.907142857142857,1,0.907142857142857,1,1
170,170,0.836538461538462,0.986175115207373,0.848780487804878,0,0,0
171,171,0,0,0.773722627737226,0,0,0
171,4916,0,0.307692307692308,0,0,0,0
171,4917,0.92093023255814,0.749090909090909,0,0,0,0
171,5800,0,0,0.412017167381974,0,0,0
172,172,0.19047619047619,0.410714285714286,0.866043613707165,0.418181818181818,0.870662460567823,0.988636363636364
172,4918,0.883211678832117,0.841423948220065,0,0.832786885245902,0,0
173,173,1,0.9375,0.9375,0.9375,0.9375,1
174,174,0,0,0.702702702702703,0,0.619512195121951,0.694690265486726
174,5803,0,0,0.289719626168224,0,0.23780487804878,0
174,5861,0,0.233009708737864,0,0.19375,0,0
174,5998,0.680351906158358,0.678851174934726,0,0.82092555331992,0,0
175,175,1,1,1,1,1,1
176,176,1,0.906906906906907,0.906906906906907,0.906906906906907,0.906906906906907,1
177,177,0.346938775510204,0.346938775510204,1,0.346938775510204,1,1
177,5888,0.882758620689655,0.882758620689655,0,0.882758620689655,0,0
178,178,1,1,1,1,1,1
179,179,0.820083682008368,1,0.820083682008368,1,0.820083682008368,1
180,180,0.772058823529412,1,0.772058823529412,1,0.772058823529412,1
181,181,0.663157894736842,0.783505154639175,0.573705179282869,0.764150943396226,0.802325581395349,0.673992673992674
181,3909,0,0,0.490322580645161,0,0.181818181818182,0
181,4919,0,0.161290322580645,0,0,0,0
182,182,0.902527075812274,1,0.902527075812274,1,0.902527075812274,1
183,183,0.915129151291513,1,0.915129151291513,1,0.915129151291513,1
184,184,0.866666666666667,1,0.866666666666667,1,0.866666666666667,1
185,185,0,0,0,0,0,1
185,5429,0,0.675824175824176,0,0.675824175824176,0,0
185,5500,0,0,0.683908045977011,0,0.683908045977011,0
185,5501,0,0,0.5375,0,0.5375,0
185,6265,0,0.430555555555556,0,0.430555555555556,0,0
186,186,0.856088560885609,0.947712418300654,0.878048780487805,0.923076923076923,0.892857142857143,0.977777777777778
187,187,1,1,1,1,1,1
188,188,0.875,1,0.875,1,0.875,1
189,189,0,0,0,0,0,1
189,5430,0,0.679841897233202,0,0.679841897233202,0,0
189,5502,0,0,0.475728155339806,0,0.475728155339806,0
189,5503,0,0,0.717131474103586,0,0.717131474103586,0
189,5917,0,0.504950495049505,0,0.504950495049505,0,0
190,190,0.896551724137931,1,0.896551724137931,1,0.896551724137931,1
191,191,0,1,0,1,0,1
191,5395,0,0,0.867383512544803,0,0.867383512544803,0
192,192,0,0,0,0,0,1
192,5431,0,0.778793418647166,0,0.778793418647166,0,0
192,5504,0,0,0.317948717948718,0,0.317948717948718,0
192,5505,0,0,0.815972222222222,0,0.815972222222222,0
192,5916,0,0.298429319371728,0,0.298429319371728,0,0
193,193,1,1,1,1,1,1
194,194,0.911764705882353,0.911764705882353,1,0.911764705882353,1,1
195,195,0.991304347826087,1,0.991304347826087,1,0.991304347826087,1
196,196,0,0,0.468571428571429,0,0,0
196,197,0.819277108433735,0.477272727272727,0.805194805194805,0,0,0
196,4893,0,0.760330578512397,0,0,0,0
197,196,0,0,0,0,0.468571428571429,1
197,197,0.115107913669065,0,0,0.477272727272727,0.805194805194805,0
197,4893,0.868292682926829,0,0,0.760330578512397,0,0
198,198,1,1,1,1,1,1
199,199,1,1,1,1,1,1
200,200,0.991596638655462,1,0.991596638655462,0.857142857142857,0.848920863309353,0.857142857142857
201,201,0.879746835443038,0.896551724137931,0.927953890489914,0.879478827361563,0.895522388059702,0.964497041420118
202,202,0,0,0.45662100456621,0,0,0
202,4920,0,0.295918367346939,0,0,0,0
202,4921,0.632911392405063,0.776556776556777,0,0,0,0
202,5401,0,0,0.691729323308271,0,0,0
203,203,0.723926380368098,1,0.723926380368098,0,0,0
203,5413,0,0,0.324324324324324,0,0,0
204,204,0.879227053140097,0.914549653579677,0.893506493506493,0.914549653579677,0.893506493506493,1
205,205,0.946564885496183,1,0.946564885496183,1,0.946564885496183,1
205,5417,0,0,0.102189781021898,0,0.102189781021898,0
206,206,0,0,0.92741935483871,0,0.92741935483871,1
206,5919,0.453488372093023,0.524390243902439,0,0.524390243902439,0,0
206,5920,0.569832402234637,0.596491228070175,0,0.596491228070175,0,0
207,207,0.84375,0.854430379746835,0.985401459854015,1,0.84375,0.854430379746835
208,208,0.81767955801105,0.840108401084011,0.977198697068404,0.840108401084011,0.977198697068404,1
209,209,1,1,1,1,1,1
210,210,0.836734693877551,1,0.836734693877551,1,0.836734693877551,1
211,211,1,0.902654867256637,0.902654867256637,0.902654867256637,0.902654867256637,1
212,212,0.48780487804878,0.995983935742972,0.484848484848485,0.995983935742972,0.484848484848485,1
212,5415,0,0,0.497041420118343,0,0.497041420118343,0
213,213,0,0,0.291666666666667,0,0.291666666666667,1
213,5389,0,0,0.627450980392157,0,0.627450980392157,0
213,5393,0,0,0.377224199288256,0,0.377224199288256,0
213,5989,0,0.175298804780877,0,0.175298804780877,0,0
213,5990,0.320754716981132,0.801047120418848,0,0.801047120418848,0,0
214,4922,0.8582995951417,0,0,0,0,0
214,4923,0,0.815686274509804,0,0,0,0
214,5384,0,0,0.784982935153584,0,0,0
215,215,0.754098360655738,1,0.754098360655738,1,0.754098360655738,1
216,216,0,0,0,0,0,0.87843137254902
216,4926,0,0.911877394636015,0,0.920634920634921,0,0
216,5307,0,0,0.931407942238267,0,0.902985074626866,0
217,217,0.849206349206349,0.97972972972973,0.829457364341085,0.97972972972973,0.829457364341085,1
218,218,0,0,0.467105263157895,0,0,0
218,4927,0,0.390070921985816,0,0,0,0
218,4928,0.690721649484536,0.662790697674419,0,0,0,0
218,5391,0,0,0.54375,0,0,0
219,219,0,0,0.690763052208835,0,0,0
219,4929,0,0.248756218905473,0,0,0,0
219,4930,0.908163265306122,0.766283524904215,0,0,0,0
219,5387,0,0,0.27979274611399,0,0,0
220,220,0.841463414634146,0.957446808510638,0.857142857142857,0.950819672131147,0.883435582822086,0.973262032085562
221,221,1,1,1,1,1,1
222,222,0.484210526315789,1,0.484210526315789,1,0.484210526315789,1
222,5388,0,0,0.653465346534653,0,0.653465346534653,0
223,223,0.789473684210526,0.968421052631579,0.759493670886076,0.968421052631579,0.759493670886076,1
223,4836,0,0,0.138248847926267,0,0.138248847926267,0
224,224,0,0,0.817073170731707,0,0.884848484848485,0.779661016949153
224,5947,0.904458598726115,0.816568047337278,0,0.905882352941176,0,0
225,225,1,1,1,1,1,1
226,226,0.896907216494845,0.896907216494845,1,0.896907216494845,1,1
227,227,0.939655172413793,0.939655172413793,1,0.939655172413793,1,1
228,228,1,1,1,1,1,1
229,229,0.84304932735426,1,0.84304932735426,1,0.84304932735426,1
230,230,1,1,1,1,1,1
231,231,0.753246753246753,0.979166666666667,0.734177215189873,0.979166666666667,0.734177215189873,1
232,232,1,1,1,1,1,1
233,233,1,1,1,1,1,1
234,234,1,1,1,1,1,1
235,235,0.83495145631068,1,0.83495145631068,1,0.83495145631068,1
236,236,1,1,1,1,1,1
237,237,1,1,1,1,1,1
238,238,0.778761061946903,1,0.778761061946903,0.818181818181818,0.700729927007299,0.818181818181818
239,239,0.805970149253731,1,0.805970149253731,1,0.805970149253731,1
240,240,0.971223021582734,0.971223021582734,1,0.971223021582734,1,1
241,241,1,1,1,1,1,1
242,242,0.71866295264624,1,0.71866295264624,0,0,0
243,243,0.909803921568627,1,0.909803921568627,1,0.909803921568627,1
244,244,0.997624703087886,0.997624703087886,1,1,0.997624703087886,0.997624703087886
245,245,0.895927601809955,1,0.895927601809955,1,0.895927601809955,1
246,246,1,1,1,0.790540540540541,0.790540540540541,0.790540540540541
247,247,0.991452991452991,1,0.991452991452991,1,0.991452991452991,1
248,248,0,0,0.890688259109312,0,0.892857142857143,0.867469879518072
248,4931,0.904109589041096,0.860655737704918,0,0.895927601809955,0,0
249,249,0.991452991452991,0.991452991452991,1,0.991452991452991,1,1
250,250,0.795180722891566,1,0.795180722891566,1,0.795180722891566,1
251,251,0.795454545454545,1,0.795454545454545,0.975845410628019,0.783625730994152,0.975845410628019
252,252,0,0,0.639175257731959,0,0,0
252,4933,0,0.475095785440613,0,0,0,0
252,4934,0.878504672897196,0.706624605678233,0,0,0,0
252,5442,0,0,0.566433566433566,0,0,0
253,253,1,1,1,1,1,1
254,254,0.834224598930481,1,0.834224598930481,1,0.834224598930481,1
255,255,0,0,0,0,0,1
255,5433,0,0.38,0,0.38,0,0
255,5507,0,0,0.762295081967213,0,0.762295081967213,0
255,5508,0,0,0.457943925233645,0,0.457943925233645,0
255,6108,0,0.735042735042735,0,0.735042735042735,0,0
256,256,0.821428571428571,1,0.821428571428571,1,0.821428571428571,1
256,258,0,0,0.188235294117647,0,0.188235294117647,0
257,257,0.979310344827586,1,0.979310344827586,1,0.979310344827586,1
258,256,0.188235294117647,0,0,0,0,0
258,258,0.782222222222222,1,0.782222222222222,1,0.782222222222222,1
259,259,0.876404494382023,1,0.876404494382023,1,0.876404494382023,1
260,260,0.721311475409836,1,0.721311475409836,0.104347826086957,0,0.104347826086957
260,4283,0,0,0.216867469879518,0,0,0
261,261,0.875,0.966542750929368,0.874493927125506,0.958801498127341,0.873469387755102,0.976744186046512
262,262,1,1,1,1,1,1
263,263,0.887537993920973,0.887537993920973,1,0.887537993920973,1,1
264,264,1,1,1,1,1,1
265,265,0,1,0,0.957055214723926,0,0.957055214723926
265,5168,0,0,0.842639593908629,0,0.8,0
266,266,1,1,1,1,1,1
267,267,0.923664122137405,0.923664122137405,1,0.923664122137405,1,1
268,268,0.9,1,0.9,1,0.9,1
269,269,0.75187969924812,1,0.75187969924812,1,0.75187969924812,1
270,270,0.485436893203884,1,0.485436893203884,0,0,0
270,5798,0,0,0.680497925311203,0,0,0
271,271,0.915824915824916,1,0.915824915824916,1,0.915824915824916,1
272,272,0.899470899470899,1,0.899470899470899,1,0.899470899470899,1
273,273,1,1,1,1,1,1
274,274,0,1,0,1,0,1
274,5242,0,0,0.928571428571429,0,0.928571428571429,0
275,275,0.903846153846154,1,0.903846153846154,1,0.903846153846154,1
276,276,1,1,1,1,1,1
277,277,0.983277591973244,0.983277591973244,1,0.986577181208054,0.996699669966997,0.996699669966997
278,278,0,0,0.879120879120879,0,0,0
278,4936,0.862559241706161,0.819512195121951,0,0,0,0
279,279,0.549019607843137,1,0.549019607843137,1,0.549019607843137,1
279,5386,0,0,0.444444444444444,0,0.444444444444444,0
280,280,0,0,0.509803921568627,0,0,0
280,4937,0,0.463768115942029,0,0,0,0
280,4938,0.701754385964912,0.579439252336449,0,0,0,0
280,5385,0,0,0.59504132231405,0,0,0
281,281,1,1,1,1,1,1
282,282,1,1,1,1,1,1
283,283,1,1,1,1,1,1
284,284,0.647058823529412,1,0.647058823529412,1,0.647058823529412,1
285,285,1,1,1,1,1,1
286,286,0,0,0.89247311827957,0,0.89247311827957,1
286,6047,0.681159420289855,0.68,0,0.68,0,0
286,6048,0.406779661016949,0.415384615384615,0,0.415384615384615,0,0
287,287,0,1,0,0.985915492957746,0,0.985915492957746
288,288,0.742857142857143,1,0.742857142857143,1,0.742857142857143,1
289,289,1,1,1,1,1,1
290,290,0.897637795275591,1,0.897637795275591,1,0.897637795275591,1
291,291,1,1,1,1,1,1
292,292,0.782608695652174,1,0.782608695652174,1,0.782608695652174,1
293,293,0.686567164179104,0.746113989637306,0.844262295081967,0,0,0
294,294,1,1,1,1,1,1
295,295,0.88268156424581,1,0.88268156424581,1,0.88268156424581,1
296,296,0.841269841269841,1,0.841269841269841,1,0.841269841269841,1
297,297,0.777142857142857,1,0.777142857142857,1,0.777142857142857,1
298,298,1,1,1,1,1,1
299,299,0.811111111111111,1,0.811111111111111,1,0.811111111111111,1
300,300,0.850909090909091,1,0.850909090909091,1,0.850909090909091,1
301,301,0.83248730964467,1,0.83248730964467,1,0.83248730964467,1
302,302,0.717647058823529,1,0.717647058823529,1,0.717647058823529,1
304,304,1,1,1,1,1,1
305,305,1,1,1,1,1,1
306,306,1,1,1,1,1,1
307,307,1,1,1,1,1,1
309,309,1,1,1,1,1,1
310,310,0,0,0.9,0,0.848314606741573,0.892045454545455
310,4941,0.83625730994152,0.810650887573965,0,0.770053475935829,0,0
311,311,1,1,1,1,1,1
312,312,0.905432595573441,1,0.905432595573441,1,0.905432595573441,1
313,313,0.817204301075269,1,0.817204301075269,1,0.817204301075269,1
314,314,1,1,1,1,1,1
315,315,1,1,1,1,1,1
316,316,0.881987577639752,0.873239436619718,0.855345911949686,1,0.881987577639752,0.873239436619718
317,317,0.790419161676647,1,0.790419161676647,1,0.790419161676647,1
318,318,0.844444444444444,1,0.844444444444444,1,0.844444444444444,1
319,319,0.72156862745098,1,0.72156862745098,1,0.72156862745098,1
320,320,0.8,1,0.8,1,0.8,1
321,321,1,1,1,1,1,1
322,322,1,1,1,1,1,1
323,323,1,1,1,1,1,1
324,324,1,1,1,1,1,1
325,325,0.834437086092715,1,0.834437086092715,1,0.834437086092715,1
326,326,1,1,1,1,1,1
327,327,1,0.824074074074074,0.824074074074074,0.824074074074074,0.824074074074074,1
328,328,0.954545454545455,1,0.954545454545455,1,0.954545454545455,1
329,329,0.758293838862559,0.835294117647059,0.769230769230769,0.835294117647059,0.769230769230769,1
330,330,1,1,1,1,1,1
331,331,1,0.9,0.9,0.9,0.9,1
332,332,1,1,1,1,1,1
333,333,1,1,1,1,1,1
334,334,1,0.892307692307692,0.892307692307692,0.892307692307692,0.892307692307692,1
335,335,0.793893129770992,0.969325153374233,0.764705882352941,1,0.793893129770992,0.969325153374233
336,336,0.857142857142857,1,0.857142857142857,0.857142857142857,1,0.857142857142857
337,337,1,1,1,1,1,1
338,338,0.920792079207921,1,0.920792079207921,1,0.920792079207921,1
339,339,0.719211822660099,1,0.719211822660099,1,0.719211822660099,1
340,340,1,1,1,1,1,1
341,341,0.885245901639344,0.702702702702703,0.748201438848921,1,0.885245901639344,0.702702702702703
342,342,0,0,0.73972602739726,0,0.73972602739726,1
342,4942,0.877005347593583,0.73202614379085,0,0.73202614379085,0,0
343,343,1,1,1,1,1,1
344,344,0.915384615384615,0.915384615384615,1,0.915384615384615,1,1
345,345,0.832167832167832,0.832167832167832,1,0.832167832167832,1,1
346,346,1,1,1,1,1,1
347,347,1,1,1,1,1,1
348,348,0.824242424242424,0.824242424242424,1,0.824242424242424,1,1
349,349,1,1,1,1,1,1
350,350,1,1,1,1,1,1
351,351,0.907692307692308,1,0.907692307692308,1,0.907692307692308,1
353,353,0.950354609929078,0.950354609929078,1,0.950354609929078,1,1
354,354,1,1,1,1,1,1
355,355,0.914572864321608,0.914572864321608,1,0.914572864321608,1,1
356,4944,0.721649484536082,0,0,0,0,0
356,4945,0.101522842639594,0,0,0,0,0
